Temperature,Humidity,CO2_InfraredSensor,CO2_ElectroChemicalSensor,CO_GasSensor,Ambient Light Level,Activity Level,MetalOxide_PCA,Time of Day_evening,Time of Day_morning,Time of Day_night,HVAC Operation Mode_eco_mode,HVAC Operation Mode_heating_active,HVAC Operation Mode_maintenance_mode,HVAC Operation Mode_off,HVAC Operation Mode_ventilation_only
23.73,53.59,125.56259557714073,546.1570494167264,2.0,3.0,0,-1.9139315741525038,1,0,0,1,0,0,0,0
23.65,54.0,121.37763229804052,550.3477924269943,2.0,,1,-1.9132567642139338,1,0,0,1,0,0,0,0
23.55,54.16,125.33522294556596,547.5681541471895,2.0,1.0,0,-2.251121453357943,1,0,0,0,1,0,0,0
23.39,54.44,127.68356593438276,543.6149743288928,2.0,3.0,0,-2.0780860227010924,1,0,0,0,1,0,0,0
23.35,54.52,120.44342950333136,545.219833568387,2.0,2.0,1,-1.8546858979693954,1,0,0,0,1,0,0,0
23.27,51.39,129.06018565879498,547.0469794988059,2.0,3.0,0,-1.7650804798561448,1,0,0,0,0,0,0,1
22.27,55.1,108.09213439582848,544.9079222272466,2.0,2.0,1,-0.8730515766134628,1,0,0,0,0,0,0,1
29.580000000000005,51.39,109.69108556388277,562.3740531311804,1.0,0.0,0,-0.018546025116076597,0,0,1,0,0,1,0,0
18.57,51.39,108.78284180390274,599.5465760429207,1.0,3.0,1,1.201226440330278,0,1,0,1,0,0,0,0
22.26,47.86,166.66874426012515,581.684547365459,2.0,3.0,0,-1.3080852627611226,0,0,0,0,0,0,0,1
18.27,46.46,75.76120428813702,622.1274188521306,0.0,3.0,1,2.192599031684001,0,0,0,0,1,0,0,0
17.91,42.72,60.62806597346612,627.1031921033152,0.0,3.0,0,4.35600824388449,0,1,0,0,0,0,0,1
22.86,55.27,129.51753847380232,544.6573467827607,2.0,,0,-1.0199433226184338,0,0,1,0,0,0,0,1
24.09,52.47,126.0720631031229,549.510041172557,1.0,3.0,0,-0.5150288697032622,1,0,0,0,0,0,0,0
22.69,51.39,54.38711065196236,547.4052498433357,2.0,2.0,0,-1.552573059989481,0,0,1,0,0,0,0,1
22.59,55.78,136.7902421277937,544.223379430764,2.0,0.0,0,-1.4029967650603985,0,0,1,0,0,0,1,0
23.53,49.12,117.30490479259689,575.5816305801751,1.0,3.0,0,-2.2821176329504764,1,0,0,0,0,0,1,0
29.580000000000005,55.98,135.5288198896541,545.0538535449231,2.0,2.0,0,-1.5061824063455533,0,0,1,0,0,1,0,0
22.37,56.21,130.93273587250025,547.5428149702952,2.0,2.0,0,-1.2226072598865427,0,0,1,0,0,0,0,0
22.3,56.33,132.45156248831157,543.2531872751492,1.0,,0,-1.6224260449322527,0,0,1,0,0,1,0,0
22.26,51.39,127.48101442374896,540.8343762327899,2.0,2.0,0,-1.4721982439141426,0,0,1,0,1,0,0,0
22.28,51.39,137.48846247249276,544.8008172320621,2.0,3.0,0,-1.193407517699643,0,0,1,0,0,0,0,0
24.73,47.85,107.3139609894054,573.9455302031096,1.0,,1,-0.889339342830262,1,0,0,0,0,0,0,1
22.22,56.24,132.7211363097594,548.2109847974381,2.0,2.0,0,-1.5699229805293422,0,0,1,1,0,0,0,0
19.22,52.8,106.32160094890068,556.8720699570654,1.0,3.0,0,-0.03171265745346074,0,1,0,0,0,1,0,0
22.0,56.77,133.6866275668843,543.0943128217689,1.0,,0,-0.8057398636674448,0,0,1,0,0,0,0,1
20.35,58.56,129.6614972777396,546.3068388043666,1.0,3.0,0,-0.2512808333905175,0,0,1,1,0,0,0,0
21.97,51.39,132.94188816243312,546.3932698327059,1.0,3.0,0,-1.462412433544248,0,0,1,0,0,0,0,1
21.86,57.18,134.61646479943954,545.3364806824136,1.0,3.0,0,-0.9324448287479984,0,0,1,0,0,0,1,0
19.68,51.39,109.84853476328374,601.7378265207747,1.0,3.0,0,0.5155681577551511,0,0,1,0,0,0,0,0
18.86,51.75,115.15555212480282,597.2322923135152,1.0,,1,0.8846266087632896,0,1,0,1,0,0,0,0
21.75,57.42,127.53253360180472,551.5548361574333,1.0,3.0,0,-1.0855548969566073,0,0,1,0,0,0,0,1
16.85,49.58,74.92226578621921,614.3115983333946,1.0,,1,3.778573488710579,0,1,0,0,0,0,0,0
21.57,57.63,132.47637374397308,555.8556694872207,1.0,1.0,0,-1.1940470997422399,0,0,1,0,0,0,0,1
29.580000000000005,57.66,128.25766832844224,549.7836514180971,1.0,3.0,0,-1.5564925713968718,0,0,1,1,0,0,0,0
21.62,57.52,133.37903065455555,544.590110007804,1.0,2.0,0,-1.2151404766309488,0,0,1,0,0,0,0,1
21.58,57.55,128.64554060929876,542.7237451293289,1.0,3.0,0,-1.054365933984446,0,0,1,0,0,1,0,0
18.49,46.43,78.58669974882679,574.9080876481942,0.0,3.0,1,3.089577569076359,0,0,0,1,0,0,0,0
21.38,57.89,130.214118123854,541.1902335018422,1.0,3.0,0,-0.7690443425897769,0,0,1,0,0,1,0,0
21.74,43.5,100.71604693438697,591.6987138973573,1.0,3.0,2,0.7195694659810946,1,0,0,0,0,0,0,1
25.46,45.47,103.12578591689436,596.9854690569476,2.0,3.0,0,-2.357647877404608,1,0,0,0,0,1,0,0
22.17,50.99,121.35744430103188,575.194565909986,2.0,1.0,0,-1.4151896923314016,0,0,1,0,0,1,0,0
21.38,51.39,127.12338931374916,545.3277773249671,1.0,3.0,0,-1.253083790319662,0,0,1,0,0,0,0,0
20.7,51.39,107.78476598615153,581.2078668817318,1.0,,1,0.21192146983685867,0,0,0,0,1,0,0,0
29.580000000000005,57.96,130.5728310904431,549.730439866397,1.0,2.0,0,-1.0481672319345778,0,0,1,0,0,0,0,0
29.580000000000005,58.45,54.38711065196236,550.2277578954682,1.0,2.0,0,0.18305758448380482,0,1,0,0,0,0,1,0
29.580000000000005,57.67,120.0479861715768,549.0482712398383,1.0,3.0,0,-0.56756571939961,0,0,1,0,0,0,0,1
21.17,51.39,127.26530827699676,545.0405146974242,1.0,1.0,0,-1.092087105634695,0,0,1,0,0,0,0,1
29.580000000000005,57.92,126.43184697495168,549.779773857267,1.0,,1,-0.8679558139600917,0,0,1,1,0,0,0,0
21.1,58.05,125.2288881344741,546.325784059911,1.0,2.0,0,-1.1164547087740357,0,0,1,0,1,0,0,0
21.1,57.89,120.35256945981772,550.2297854509843,1.0,3.0,0,-0.8669730992391473,0,0,1,0,1,0,0,0
21.46,59.812499999999986,144.1638094550461,580.0881809036385,2.0,1.0,0,-0.07923577146974069,0,0,0,0,0,1,0,0
29.580000000000005,58.04,120.9491054935313,546.2791084712975,1.0,3.0,0,-0.8028355662671592,0,0,1,0,0,0,0,0
21.0,58.09,128.6199338636542,548.9281073998209,1.0,0.0,0,-0.17691848153172426,0,0,1,0,1,0,0,0
20.93,58.22,123.50076006432788,546.4194350788272,1.0,1.0,0,-0.8323928769922612,0,0,1,1,0,0,0,0
16.88,49.22,65.94806220765619,618.6719860354633,1.0,2.0,1,2.761711866275723,0,1,0,1,0,0,0,0
20.97,51.39,130.60441388142505,552.2475202142784,1.0,2.0,0,-0.42128915220233043,0,0,1,0,0,0,0,0
20.09,50.8,101.44592278086232,585.1285663616646,2.0,3.0,0,-1.7889467920672872,0,0,0,0,1,0,0,0
20.94,57.64,124.32022569546616,550.3284974289674,1.0,,0,-0.42825727330980096,0,0,1,1,0,0,0,0
21.23,52.45,103.75869278059866,525.9300053000799,2.0,3.0,1,2.447987313838421,0,0,0,0,0,0,1,0
17.75,51.39,94.0339818205877,608.1908781563753,1.0,,2,1.1494022121946084,0,0,0,0,1,0,0,0
20.8,57.95,123.20149316731936,548.7066654894417,1.0,2.0,0,-0.396432785600461,0,0,1,1,0,0,0,0
20.75,57.97,121.67730567912166,549.4141511900925,1.0,1.0,0,-0.34222438852231896,0,0,1,0,0,0,0,1
20.68,58.2,126.02481443857666,544.8352746209378,1.0,2.0,0,-0.06365341790015021,0,0,1,0,0,0,1,0
29.580000000000005,53.2,125.46567629888293,594.1229594729999,3.0,1.0,0,-0.9580566695126967,1,0,0,1,0,0,0,0
20.62,51.39,122.68632040431436,549.2634333047573,1.0,3.0,0,-0.48415942145549595,0,0,1,1,0,0,0,0
20.67,51.39,123.54967231101917,549.3342866470216,1.0,2.0,0,-0.32490590677399994,0,0,1,0,1,0,0,0
22.89,50.44,123.76455298121977,549.5413964083667,2.0,1.0,0,-1.0758569397076114,1,0,0,0,0,1,0,0
19.94,51.39,125.99111802222552,589.4989332996627,1.0,1.0,0,0.2553521127983932,0,0,1,1,0,0,0,0
20.52,58.36,117.283186207155,552.2287208882942,1.0,2.0,0,-0.12744679800746433,0,0,1,0,0,0,0,1
29.580000000000005,44.17,71.33060884395046,607.6353375072966,0.0,1.0,1,3.7959079730411793,0,1,0,0,1,0,0,0
20.46,58.39,124.12323870403114,545.7552841287875,1.0,3.0,0,-0.24172155891680164,0,0,1,0,0,1,0,0
18.48,50.96,123.54113392946572,581.8529826132268,2.0,,2,0.1518238744800766,0,0,0,0,0,0,1,0
17.38,42.15250000000002,80.6241272148834,604.3093241665333,1.0,3.0,1,2.981096043293397,0,1,0,1,0,0,0,0
20.32,58.57,119.7328240072602,545.9999943195485,1.0,3.0,0,-0.2864016874462445,0,0,1,0,0,0,0,1
20.35,58.58,123.38751657657473,547.2661665191058,1.0,,1,0.10565223936242613,0,0,1,0,0,1,0,0
20.62,47.98,110.8921691480063,584.695033499942,2.0,3.0,0,-0.6524227180886952,0,0,0,1,0,0,0,0
19.68,51.39,119.5651795603628,547.427890301375,2.0,3.0,0,-1.4796317613212353,0,1,0,0,1,0,0,0
20.33,51.39,128.7615790923291,550.4009224570872,1.0,0.0,0,-0.11290252772964773,0,1,0,0,0,1,0,0
18.48,51.39,123.0902853555172,589.3090578213234,1.0,,1,0.575032941046066,0,0,1,0,1,0,0,0
20.33,57.59,127.6328656251285,562.6992008101929,1.0,3.0,0,0.4078620311586256,0,1,0,0,0,0,0,0
20.29,51.39,128.13496143074497,548.7704237980612,1.0,3.0,0,0.9869705934576802,0,1,0,1,0,0,0,0
20.28,58.48,126.70955382185346,543.1482006811642,1.0,3.0,0,0.06068536091827502,0,1,0,1,0,0,0,0
20.31,58.31,130.0621316197607,555.9993900035505,1.0,3.0,0,-0.15066519680323198,0,1,0,1,0,0,0,0
20.24,58.44,125.52096434690894,547.3755101866916,1.0,3.0,0,0.12280172992384628,0,1,0,0,0,1,0,0
19.86,51.92,166.66874426012515,554.4325842668297,1.0,2.0,0,1.1610977017633888,0,0,1,0,0,1,0,0
20.21,58.38,126.64685756490346,545.6181860491439,1.0,3.0,0,0.11163682394967515,0,1,0,0,1,0,0,0
18.2,46.2,102.0520456738369,587.3231397718318,2.0,2.0,0,0.4409714550354252,0,0,0,0,1,0,0,0
20.14,58.5,128.62830349537052,545.0741106061676,1.0,3.0,1,-0.08773233450102232,0,1,0,0,0,0,1,0
24.84,43.3,91.45587051911116,612.057653729498,1.0,2.0,0,0.9788338725658686,0,0,0,0,0,0,0,1
22.73,51.39,107.28770237216928,551.2202270302024,1.0,0.0,1,0.3966969187923238,1,0,0,1,0,0,0,0
20.07,58.51,54.38711065196236,552.3673564356706,1.0,3.0,1,0.420762897937613,0,1,0,1,0,0,0,0
20.12,58.38,166.66874426012515,549.4555449381561,1.0,3.0,1,-0.008382717356206252,0,1,0,1,0,0,0,0
29.580000000000005,50.72,73.89204847041724,582.9425199860599,1.0,,0,3.3613455451673855,0,0,0,0,1,0,0,0
20.18,51.39,123.98304400403764,541.061299514543,1.0,3.0,2,0.4919397552669065,0,1,0,0,0,0,1,0
20.01,58.54,124.94746337435258,544.5981897282425,1.0,,0,0.21908949717357842,0,1,0,0,0,0,0,0
19.96,58.63,131.02031877211235,545.895405631055,1.0,1.0,2,0.3597230475696837,0,1,0,0,0,1,0,0
24.69,52.04,121.15010126214926,544.2271495723828,1.0,,0,-1.3091039234863096,1,0,0,1,0,0,0,0
19.95,58.57,122.13095723369068,549.651388753644,1.0,2.0,2,0.1651947135405381,0,1,0,0,0,0,0,1
19.97,58.48,131.94330794756888,548.44124069597,1.0,3.0,1,0.09015930435106738,0,1,0,0,1,0,0,0
18.69,43.05,63.876180495351115,578.5643643424754,0.0,0.0,1,4.003373375547659,0,1,0,1,0,0,0,0
19.86,58.7,134.95444425948816,552.3081374114572,1.0,1.0,0,-0.6444585791621458,0,1,0,0,1,0,0,0
19.87,58.66,118.92659377018124,551.3535447338662,1.0,0.0,2,0.19984153685654057,0,1,0,0,0,1,0,0
19.9,58.49,125.60543592020004,552.4941571213586,1.0,3.0,0,0.1185336739427565,0,1,0,0,0,0,0,0
19.84,58.64,122.294679803114,549.0553223188946,1.0,2.0,1,0.36010090684039586,0,1,0,1,0,0,0,0
29.580000000000005,51.39,119.1410318436868,551.7181726709589,1.0,,1,0.3192348230301011,0,1,0,0,0,0,1,0
19.61,57.56,119.91115938974538,542.4498125437275,1.0,3.0,2,0.25423360419433866,0,1,0,0,0,0,1,0
19.47,55.61,106.1108512122631,557.2734952248538,1.0,3.0,0,0.2195128094083154,0,1,0,0,0,0,0,1
18.53,46.4,68.50116575652827,620.6507518034541,0.0,3.0,1,4.040635702794068,0,1,0,0,0,1,0,0
19.08,50.97,120.33229175254073,596.9403956955531,1.0,3.0,1,0.2973204289455807,0,1,0,0,1,0,0,0
20.53,55.19,146.573997228887,576.0686092307991,1.0,2.0,0,-0.8599482779695132,0,0,1,0,0,0,0,1
20.62,51.39,113.02045525448985,591.8602823736021,2.0,3.0,1,-0.6051945134731608,1,0,0,0,0,0,1,0
19.61,51.39,113.3758863004986,552.6908882917928,2.0,3.0,0,-0.7187140809447906,0,1,0,1,0,0,0,0
19.54,57.82,111.35693141862478,550.2915380729048,2.0,3.0,1,-1.297350393413393,0,1,0,0,0,0,0,0
19.52,57.96,109.056033463111,551.6370024780684,2.0,3.0,0,-1.4422585497398321,0,1,0,0,0,0,0,1
19.51,57.97,110.9190116238821,553.344406400308,2.0,2.0,0,-1.2340461582308153,0,1,0,0,1,0,0,0
18.63,47.48,77.67425627872215,562.7711934708516,1.0,3.0,1,2.506691909574891,0,1,0,0,1,0,0,0
19.27,51.39,91.95869515440508,584.5016215564649,1.0,3.0,1,-0.1671869708012025,0,0,0,0,1,0,0,0
19.46,51.39,166.66874426012515,553.9907629707105,2.0,3.0,0,-1.0359157441056699,0,1,0,0,0,1,0,0
29.580000000000005,47.4,116.8014293233446,580.3366097752677,1.0,3.0,1,-0.401333706901704,0,0,0,0,0,0,0,1
19.4,57.53,109.48470178558024,551.7908905947395,2.0,3.0,0,-0.9425682283666023,0,1,0,1,0,0,0,0
18.08,54.43,135.19498891537685,590.1617110562672,1.0,2.0,1,-0.14531475382469852,0,0,1,0,0,0,1,0
20.09,56.29,107.92913407500384,550.6074673396863,2.0,,0,-1.408661795184259,0,1,0,0,0,1,0,0
23.3,51.01,166.66874426012515,560.7229479886096,2.0,3.0,0,-2.395785418579434,1,0,0,0,0,1,0,0
29.580000000000005,52.02,103.14388277842224,574.0552428518378,1.0,1.0,1,0.6554353193925293,1,0,0,0,1,0,0,0
19.98,57.31,107.64933605133504,554.7903402247999,2.0,3.0,0,-1.2741056641631385,0,1,0,0,0,0,0,1
20.19,56.82,111.4598691635232,556.6342866609682,2.0,2.0,0,-0.9543672889154647,0,1,0,0,0,1,0,0
20.03,56.8,109.42859899467548,552.465490055957,2.0,,0,-1.0133664294732794,0,1,0,0,1,0,0,0
29.580000000000005,47.61,126.0861804535894,577.9622188673875,2.0,3.0,1,-0.2635793278417365,0,0,0,0,0,1,0,0
22.32,48.66,117.060884068463,590.8572823186574,1.0,2.0,2,-0.4046390130761514,1,0,0,0,0,0,0,0
21.57,51.39,97.77632534547683,613.9738586256398,1.0,3.0,1,0.375583630977387,0,0,0,0,0,0,0,1
21.39,48.6,54.38711065196236,610.0007553708376,2.0,3.0,2,-0.09145101171830353,1,0,0,0,0,0,0,1
20.18,59.812499999999986,116.96922647661674,546.2593428406605,2.0,3.0,0,-1.12714967263828,0,1,0,0,1,0,0,0
19.62,51.39,122.25258094010984,552.179911347773,2.0,1.0,0,-1.0436118178580391,0,1,0,0,0,1,0,0
22.9,51.08,103.49911369181052,557.2534030058197,1.0,2.0,1,0.05288242657277272,1,0,0,0,0,1,0,0
20.24,57.01,121.69775544141478,546.2020321804058,2.0,1.0,0,-1.3011617192172251,0,1,0,0,1,0,0,0
20.08,57.46,123.16809922165218,550.1741140095759,2.0,,0,-1.1326031339628568,0,1,0,0,1,0,0,0
20.1,57.25,121.30008962677182,554.206501155596,2.0,0.0,0,-0.8823733714756873,0,1,0,0,1,0,0,0
20.2,51.39,125.4263803351371,548.1373541228692,2.0,,0,-0.8942076222041895,0,1,0,1,0,0,0,0
20.06,57.31,123.36434263817564,545.2470120957986,2.0,3.0,0,-1.0035840021798694,0,1,0,1,0,0,0,0
22.78,51.39,114.17399386371544,597.1455729412497,1.0,0.0,0,-0.3801239347308236,1,0,0,0,0,0,1,0
18.54,51.39,108.52119209340056,595.8717463522033,1.0,3.0,0,0.7833484476193883,0,0,0,1,0,0,0,0
29.580000000000005,56.97,116.75124671629484,600.4496557633242,1.0,,1,-0.15795003096581928,0,1,0,0,0,1,0,0
21.04,54.3,121.6012598038052,566.0432030464148,3.0,2.0,0,-2.7019939709610408,0,0,1,0,0,0,0,1
20.11,57.8,126.36003733449544,553.9895353331896,2.0,3.0,0,-0.8256478539478522,0,1,0,0,0,1,0,0
20.35,57.02,121.23201715402894,548.5252506684177,2.0,3.0,0,-0.8609020971585135,0,1,0,0,0,1,0,0
20.75,42.15250000000002,126.97757493900778,546.3188834272769,2.0,2.0,0,-0.805069217060584,0,0,0,0,0,0,0,0
24.22,42.15250000000002,109.87288837297042,598.9903698564833,1.0,0.0,1,1.0200428487842943,1,0,0,0,0,1,0,0
20.14,51.39,118.82395451746116,540.5258566061123,2.0,3.0,0,-0.8274571248712128,0,0,0,0,1,0,0,0
20.08,57.31,120.33816949918008,547.781634821322,2.0,3.0,0,-0.4573308750964885,0,0,0,0,0,0,1,0
20.03,51.39,123.53869206079864,546.5846023464335,2.0,,2,-1.0931869752445131,0,0,0,0,0,1,0,0
20.0,54.73,109.80097017978962,550.0367097738891,2.0,3.0,1,0.4633398654588854,0,0,0,0,0,1,0,0
18.75,51.89,111.59288760378637,598.0481202107234,1.0,2.0,1,1.192247556635766,0,1,0,0,0,0,0,1
19.5,55.0,82.39841819165139,560.7091681819386,1.0,0.0,1,1.5993434782655696,0,0,0,0,0,0,0,0
24.28,47.91,104.05293281731004,553.4324347246185,1.0,,0,-0.502911479254473,0,0,0,0,0,1,0,0
19.23,55.53,74.17967735104686,562.7324235043035,1.0,3.0,1,2.487538203767455,0,0,0,0,1,0,0,0
19.26,55.52,73.59913403427595,565.225112791189,1.0,3.0,0,2.605628016916477,0,0,0,0,1,0,0,0
19.02,56.09,74.61981762404342,565.7280836848049,1.0,3.0,1,2.1832759356137283,0,0,0,1,0,0,0,0
18.98,56.0,69.77717920246806,565.7012231187553,1.0,3.0,0,2.3402150327793803,0,0,0,0,0,0,0,1
29.580000000000005,54.82,54.38711065196236,552.47501421777,2.0,3.0,1,-0.9476190763762781,0,1,0,0,1,0,0,0
18.88,56.05,71.79459304807287,568.5351472672932,0.0,2.0,0,2.6403725077114735,0,0,0,0,0,0,0,1
16.58,51.39,120.35010656033366,580.2855126737495,1.0,3.0,1,1.4911605573953308,0,1,0,0,0,0,1,0
18.96,56.93,80.940946744937,568.218464526233,0.0,3.0,1,1.9678065568878387,0,0,0,0,0,0,1,0
19.1,51.39,87.74985107521668,568.3872664513223,1.0,2.0,1,1.8516296201082438,0,0,0,0,0,0,0,0
20.57,51.89,93.77148615387571,580.764552675346,2.0,3.0,1,-0.8598374737737223,0,0,0,0,0,0,0,0
16.85,51.39,89.66460072199355,600.18227249794,1.0,,1,2.458584278585269,0,0,0,0,0,1,0,0
18.96,51.39,77.1066538015755,564.5442440341561,0.0,3.0,1,1.5954655097242012,0,0,0,0,0,0,0,0
19.06,51.39,80.8158907532567,564.2812300672466,0.0,,0,1.557493476324791,0,0,0,0,0,0,0,0
19.04,57.6,81.47754268830434,566.2594768588854,0.0,2.0,2,1.3673638125601644,0,0,0,0,0,0,0,0
19.48,56.56,87.98075919571134,560.8214616588166,0.0,2.0,2,1.3731307721248742,0,0,0,1,0,0,0,0
19.58,57.77,109.14774741940774,543.0445245405812,2.0,3.0,1,-1.3986907373231297,0,1,0,0,0,0,0,1
20.09,55.88,90.74250358928175,559.1421325205948,0.0,3.0,1,0.9765946986152981,0,0,0,0,1,0,0,0
20.35,51.39,107.97652300686276,559.3070988504829,1.0,,1,-0.5108578463509588,0,0,1,0,0,1,0,0
19.86,51.39,105.27156663266872,556.7514489092132,1.0,3.0,1,0.8820080920742823,0,0,0,0,0,1,0,0
18.19,52.75,54.38711065196236,570.8460399284913,0.0,3.0,2,2.430788374566796,0,1,0,0,0,0,0,1
19.85,51.39,97.10759178927866,558.5199433772204,1.0,2.0,0,0.42070573876556683,0,0,0,0,0,0,1,0
20.31,55.53,100.93314521707168,561.5820033183354,1.0,3.0,0,0.19563779932994818,0,0,0,0,1,0,0,0
19.96,56.88,96.12165069977864,557.1386299085984,1.0,3.0,1,-0.3176543634268087,0,0,0,1,0,0,0,0
29.580000000000005,56.56,102.79180014690074,560.129137090455,1.0,3.0,1,-0.027069221103119944,0,0,0,1,0,0,0,0
21.16,54.26,102.28370766794662,559.7198454856559,1.0,2.0,2,0.04502758479448251,0,0,0,0,0,1,0,0
20.71,51.39,124.53723077210724,574.766390013504,2.0,1.0,1,-1.2329503461844475,0,0,0,0,0,1,0,0
20.72,55.74,103.9622059366048,559.3122123924825,1.0,3.0,0,0.39322024336939215,0,0,0,0,0,0,0,0
16.0,44.15,54.38711065196236,620.3142377584859,0.0,3.0,1,4.387478232907175,0,1,0,1,0,0,0,0
21.42,51.39,100.231389163886,555.5373024224892,1.0,,1,0.5586219921490257,0,0,0,0,0,1,0,0
21.62,54.21,102.72914530622484,559.908137523924,1.0,2.0,1,0.6052392843389948,0,0,0,0,0,0,1,0
21.81,51.39,98.88210226123796,563.4601709578476,1.0,3.0,2,0.5936220959279831,0,0,0,0,0,1,0,0
21.86,54.13,99.196546758936,555.6758170212987,1.0,0.0,0,0.2936764914046153,0,0,0,0,0,1,0,0
20.84,51.39,124.30152251752942,570.4091206655693,2.0,3.0,0,-2.9221097382862067,0,0,1,0,0,0,0,0
22.05,53.85,104.35496257231256,553.0465607342863,1.0,2.0,1,-0.759669377437678,0,0,0,0,0,0,0,0
22.05,53.93,102.11453787928126,558.442425369752,1.0,0.0,0,1.351531447426962,0,0,0,0,1,0,0,0
19.15,56.54,107.02570686642912,602.9946145513096,1.0,2.0,2,-0.371266194269985,0,1,0,0,0,0,0,1
22.22,51.39,111.36614176126888,556.6620818231552,1.0,,0,0.20379501593828345,0,0,0,0,0,0,0,1
22.32,53.73,103.39087149360618,557.2781450490237,1.0,3.0,0,0.05943276694821783,0,0,0,0,0,0,1,0
22.42,53.68,104.76248978800707,557.5097000878644,1.0,3.0,2,-0.00016414451556203075,0,0,0,0,0,0,0,0
23.75,52.34,112.80522892827533,548.4580742618722,1.0,,0,-0.19063026578876427,1,0,0,0,0,1,0,0
19.14,51.42,99.82030939553118,564.6431148748891,1.0,3.0,1,1.220626959895797,0,0,0,0,0,0,0,0
19.03,46.19,99.06748741005508,597.018830148238,2.0,3.0,0,0.03794818093841134,0,0,0,0,1,0,0,0
19.64,54.17,125.3416748827897,578.8034960346616,1.0,3.0,0,0.9325440427995283,0,1,0,0,0,0,0,1
23.14,52.59,111.00439786778308,555.1581871948541,1.0,3.0,0,-0.08828255156796645,0,0,0,0,1,0,0,0
23.25,52.45,104.70637234438831,555.6400416768993,1.0,3.0,0,0.1440271360704997,0,0,0,0,0,1,0,0
23.2,52.63,104.06741558485648,551.7088986868345,1.0,,0,0.2405069294283984,0,0,0,0,0,0,1,0
22.98,51.39,107.10407884381736,551.966233603017,1.0,3.0,0,-0.13609994250819984,0,0,0,0,1,0,0,0
20.52,50.38,112.48679491379433,588.1557937976679,2.0,3.0,0,-2.3422945421392836,1,0,0,0,0,1,0,0
17.0,53.69,124.8265044691252,583.0439313467101,1.0,,0,0.20046981587605261,0,1,0,0,0,0,0,0
23.07,53.24,103.91964175050867,551.2372806024214,1.0,3.0,0,-0.49989351435666063,0,0,0,0,0,0,1,0
23.11,53.14,106.50681127322927,557.8407117526266,1.0,3.0,0,-0.5689864552686998,0,0,0,0,0,0,0,1
23.12,51.39,99.7912835417624,557.8863564575167,1.0,3.0,0,-0.330334912511928,0,0,0,0,0,0,1,0
20.0,45.1,110.15213590424632,587.6164959151932,2.0,,2,0.5552665086869301,0,0,0,0,0,0,0,1
23.34,52.85,102.99426147518092,557.496219879444,1.0,,0,-0.22220259157206854,0,0,0,0,1,0,0,0
23.17,48.39,92.0842322632113,601.0867667424735,1.0,0.0,0,0.5307947552071314,1,0,0,0,0,0,1,0
20.91,49.62,102.25729064540307,609.1920739612007,2.0,3.0,2,-0.1102202386558774,0,0,1,0,0,0,0,1
23.83,52.09,106.76489249757113,551.3442088930797,1.0,3.0,0,-0.5393563086150034,0,0,0,0,0,0,0,1
24.02,51.67,111.04503413458828,556.0729422499373,1.0,2.0,0,-0.5995747690898019,0,0,0,0,1,0,0,0
23.81,52.33,108.02611610052644,556.5542581941845,1.0,0.0,0,-0.3583188267209333,0,0,0,0,0,0,0,0
20.03,51.39,100.72940208733073,571.0725914277435,1.0,2.0,1,-0.39754441480195146,0,0,0,0,0,1,0,0
23.7,52.64,113.56107760092726,555.6141064522008,1.0,2.0,2,-0.00558416410903321,1,0,0,0,0,0,1,0
23.85,52.32,114.35420944875672,557.3786405356503,1.0,2.0,1,-0.1822230161652707,1,0,0,0,1,0,0,0
23.88,51.39,107.94091325071936,552.9277203943859,1.0,3.0,0,-0.42474276403231737,1,0,0,1,0,0,0,0
17.05,53.25,73.60523144015798,613.7732955286144,0.0,2.0,0,3.898015964313997,0,0,0,0,0,0,0,0
23.65,52.31,104.5829790287375,554.883176918184,1.0,2.0,0,-0.23626346943547666,1,0,0,0,0,0,0,0
23.79,52.0,105.30247666872694,549.6731053894786,1.0,3.0,0,0.09511664664668944,1,0,0,0,0,0,0,0
19.79,55.02,119.15017620788568,545.4409172888261,1.0,3.0,0,-0.7625578780285566,0,1,0,1,0,0,0,0
19.79,59.812499999999986,128.33315631842086,550.8844132450615,1.0,3.0,0,-1.631266039472853,0,1,0,0,0,0,0,1
29.580000000000005,51.39,107.91492934666007,546.2378763046512,1.0,3.0,0,-0.26029746817064364,1,0,0,0,0,0,0,0
24.43,51.15,113.10490693852968,553.0107118992008,1.0,,0,-0.2925833413545301,1,0,0,0,0,0,0,0
19.2,53.07,107.28162263712068,551.7182412491978,1.0,3.0,1,1.4236933387809754,0,1,0,1,0,0,0,0
23.91,52.59,115.81126003475646,544.8547936756394,1.0,2.0,0,-0.48273403576475044,1,0,0,0,0,0,0,0
24.05,51.96,116.33558207695285,550.6098385522703,1.0,2.0,0,-0.2177465907675505,1,0,0,0,0,0,0,1
20.09,55.76,108.28295747421475,600.2420794312654,2.0,1.0,0,-1.290936464067402,0,0,1,0,0,0,0,0
23.93,51.39,112.1938600037683,553.9953798219557,1.0,3.0,0,-0.23522456881591003,1,0,0,0,0,0,0,0
23.83,52.22,118.80336767629896,551.0992045595141,1.0,2.0,0,-0.1697277257820196,1,0,0,0,0,1,0,0
29.580000000000005,51.39,113.58802668572922,547.9028260252808,1.0,3.0,0,-0.4229933743153877,1,0,0,0,0,0,1,0
23.83,52.38,112.73243047997838,554.8147864722514,1.0,2.0,0,-0.6158983974318613,1,0,0,0,0,0,1,0
